statement_id,account_id,cycle_start,cycle_end,transmitted_at,due_date,previous_balance,purchases,credits,payments,fees,closing_balance,minimum_due
STM-CR-00129-202604,ACC-CR-00129,2026-03-11,2026-04-10,2026-04-11T13:00:00Z,2026-05-05,1187.50,872.24,0.00,35.00,0.00,2024.74,40.49
STM-CR-00129-202605,ACC-CR-00129,2026-04-11,2026-05-10,2026-05-11T13:00:00Z,2026-06-04,2024.74,124.90,0.00,40.49,0.00,2109.15,42.18
STM-CR-00129-202606,ACC-CR-00129,2026-05-11,2026-06-10,2026-06-11T13:00:00Z,2026-07-05,2109.15,172.66,0.00,42.18,0.00,2239.63,44.79
STM-CR-00129-202607,ACC-CR-00129,2026-06-11,2026-07-10,2026-07-11T13:00:00Z,2026-08-04,2239.63,516.97,0.00,44.79,0.00,2711.81,54.24
STM-CR-00129-202608,ACC-CR-00129,2026-07-11,2026-08-10,2026-08-11T13:00:00Z,2026-09-04,2711.81,161.73,0.00,54.24,0.00,2819.30,56.39
STM-CR-00129-202609,ACC-CR-00129,2026-08-11,2026-09-10,2026-09-11T13:00:00Z,2026-10-05,2819.30,39.82,0.00,56.39,0.00,2802.73,56.05
STM-CR-00129-202610,ACC-CR-00129,2026-09-11,2026-10-10,2026-10-11T13:00:00Z,2026-11-04,2802.73,114.86,0.00,56.05,0.00,2861.54,57.23
STM-CR-00130-202509,ACC-CR-00130,2025-08-31,2025-09-27,2025-09-28T13:00:00Z,2025-10-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00130-202510,ACC-CR-00130,2025-09-28,2025-10-27,2025-10-28T13:00:00Z,2025-11-21,0.00,164.74,0.00,0.00,0.00,164.74,35.00
STM-CR-00130-202511,ACC-CR-00130,2025-10-28,2025-11-27,2025-11-28T14:00:00Z,2025-12-22,164.74,235.89,0.00,164.74,0.00,235.89,35.00
STM-CR-00130-202512,ACC-CR-00130,2025-11-28,2025-12-27,2025-12-28T14:00:00Z,2026-01-21,235.89,254.54,0.00,235.89,0.00,254.54,35.00
STM-CR-00130-202601,ACC-CR-00130,2025-12-28,2026-01-27,2026-01-28T14:00:00Z,2026-02-21,254.54,233.59,0.00,254.54,0.00,233.59,35.00
STM-CR-00130-202602,ACC-CR-00130,2026-01-28,2026-02-27,2026-02-28T14:00:00Z,2026-03-24,233.59,136.65,0.00,233.59,0.00,136.65,35.00
STM-CR-00130-202603,ACC-CR-00130,2026-02-28,2026-03-27,2026-03-28T13:00:00Z,2026-04-21,136.65,109.67,0.00,136.65,0.00,109.67,35.00
STM-CR-00130-202604,ACC-CR-00130,2026-03-28,2026-04-27,2026-04-28T13:00:00Z,2026-05-22,109.67,325.56,0.00,109.67,0.00,325.56,35.00
STM-CR-00130-202605,ACC-CR-00130,2026-04-28,2026-05-27,2026-05-28T13:00:00Z,2026-06-21,325.56,861.15,0.00,325.56,0.00,861.15,35.00
STM-CR-00130-202606,ACC-CR-00130,2026-05-28,2026-06-27,2026-06-28T13:00:00Z,2026-07-22,861.15,376.92,0.00,861.15,0.00,376.92,35.00
STM-CR-00130-202607,ACC-CR-00130,2026-06-28,2026-07-27,2026-07-28T13:00:00Z,2026-08-21,376.92,139.92,0.00,376.92,0.00,139.92,35.00
STM-CR-00130-202608,ACC-CR-00130,2026-07-28,2026-08-27,2026-08-28T13:00:00Z,2026-09-21,139.92,304.05,0.00,139.92,0.00,304.05,35.00
STM-CR-00130-202609,ACC-CR-00130,2026-08-28,2026-09-27,2026-09-28T13:00:00Z,2026-10-22,304.05,201.81,0.00,304.05,0.00,201.81,35.00
STM-CR-00131-202509,ACC-CR-00131,2025-08-31,2025-09-03,2025-09-04T13:00:00Z,2025-09-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00131-202510,ACC-CR-00131,2025-09-04,2025-10-03,2025-10-04T13:00:00Z,2025-10-28,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00131-202511,ACC-CR-00131,2025-10-04,2025-11-03,2025-11-04T14:00:00Z,2025-11-28,0.00,342.72,0.00,0.00,0.00,342.72,35.00
STM-CR-00131-202512,ACC-CR-00131,2025-11-04,2025-12-03,2025-12-04T14:00:00Z,2025-12-28,342.72,312.29,0.00,137.09,0.00,517.92,35.00
STM-CR-00131-202601,ACC-CR-00131,2025-12-04,2026-01-03,2026-01-04T14:00:00Z,2026-01-28,517.92,251.24,0.00,207.17,0.00,561.99,35.00
STM-CR-00131-202602,ACC-CR-00131,2026-01-04,2026-02-03,2026-02-04T14:00:00Z,2026-02-28,561.99,237.44,0.00,224.80,0.00,574.63,35.00
STM-CR-00131-202603,ACC-CR-00131,2026-02-04,2026-03-03,2026-03-04T14:00:00Z,2026-03-28,574.63,263.90,0.00,229.85,0.00,608.68,35.00
STM-CR-00131-202604,ACC-CR-00131,2026-03-04,2026-04-03,2026-04-04T13:00:00Z,2026-04-28,608.68,107.07,0.00,243.47,0.00,472.28,35.00
STM-CR-00131-202605,ACC-CR-00131,2026-04-04,2026-05-03,2026-05-04T13:00:00Z,2026-05-28,472.28,222.24,0.00,188.91,0.00,505.61,35.00
STM-CR-00131-202606,ACC-CR-00131,2026-05-04,2026-06-03,2026-06-04T13:00:00Z,2026-06-28,505.61,254.99,0.00,202.24,0.00,558.36,35.00
STM-CR-00131-202607,ACC-CR-00131,2026-06-04,2026-07-03,2026-07-04T13:00:00Z,2026-07-28,558.36,236.91,0.00,223.34,0.00,571.93,35.00
STM-CR-00131-202608,ACC-CR-00131,2026-07-04,2026-08-03,2026-08-04T13:00:00Z,2026-08-28,571.93,182.59,0.00,228.77,0.00,525.75,35.00
STM-CR-00131-202609,ACC-CR-00131,2026-08-04,2026-09-03,2026-09-04T13:00:00Z,2026-09-28,525.75,158.69,0.00,210.30,0.00,474.14,35.00
STM-CR-00131-202610,ACC-CR-00131,2026-09-04,2026-10-03,2026-10-04T13:00:00Z,2026-10-28,474.14,95.86,0.00,189.66,0.00,380.34,35.00
STM-CR-00132-202509,ACC-CR-00132,2025-08-31,2025-09-14,2025-09-15T13:00:00Z,2025-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00132-202510,ACC-CR-00132,2025-09-15,2025-10-14,2025-10-15T13:00:00Z,2025-11-08,0.00,113.69,0.00,0.00,0.00,113.69,35.00
STM-CR-00132-202511,ACC-CR-00132,2025-10-15,2025-11-14,2025-11-15T14:00:00Z,2025-12-09,113.69,416.09,0.00,45.48,0.00,484.30,35.00
STM-CR-00132-202512,ACC-CR-00132,2025-11-15,2025-12-14,2025-12-15T14:00:00Z,2026-01-08,484.30,136.49,0.00,193.72,0.00,427.07,35.00
STM-CR-00132-202601,ACC-CR-00132,2025-12-15,2026-01-14,2026-01-15T14:00:00Z,2026-02-08,427.07,168.66,0.00,170.83,0.00,424.90,35.00
STM-CR-00132-202602,ACC-CR-00132,2026-01-15,2026-02-14,2026-02-15T14:00:00Z,2026-03-11,424.90,287.43,0.00,169.96,0.00,542.37,35.00
STM-CR-00132-202603,ACC-CR-00132,2026-02-15,2026-03-14,2026-03-15T13:00:00Z,2026-04-08,542.37,274.75,0.00,216.95,0.00,600.17,35.00
STM-CR-00132-202604,ACC-CR-00132,2026-03-15,2026-04-14,2026-04-15T13:00:00Z,2026-05-09,600.17,400.66,0.00,240.07,0.00,760.76,35.00
STM-CR-00132-202605,ACC-CR-00132,2026-04-15,2026-05-14,2026-05-15T13:00:00Z,2026-06-08,760.76,159.24,0.00,304.30,0.00,615.70,35.00
STM-CR-00132-202606,ACC-CR-00132,2026-05-15,2026-06-14,2026-06-15T13:00:00Z,2026-07-09,615.70,1127.55,0.00,246.28,0.00,1496.97,35.00
STM-CR-00132-202607,ACC-CR-00132,2026-06-15,2026-07-14,2026-07-15T13:00:00Z,2026-08-08,1496.97,118.47,0.00,598.79,0.00,1016.65,35.00
STM-CR-00132-202608,ACC-CR-00132,2026-07-15,2026-08-14,2026-08-15T13:00:00Z,2026-09-08,1016.65,351.91,0.00,406.66,0.00,961.90,35.00
STM-CR-00132-202609,ACC-CR-00132,2026-08-15,2026-09-14,2026-09-15T13:00:00Z,2026-10-09,961.90,71.50,0.00,384.76,0.00,648.64,35.00
STM-CR-00132-202610,ACC-CR-00132,2026-09-15,2026-10-14,2026-10-15T13:00:00Z,2026-11-08,648.64,154.05,0.00,259.46,0.00,543.23,35.00
STM-CR-00133-202509,ACC-CR-00133,2025-08-31,2025-09-27,2025-09-28T13:00:00Z,2025-10-22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00133-202510,ACC-CR-00133,2025-09-28,2025-10-27,2025-10-28T13:00:00Z,2025-11-21,0.00,206.68,0.00,0.00,0.00,206.68,35.00
STM-CR-00133-202511,ACC-CR-00133,2025-10-28,2025-11-27,2025-11-28T14:00:00Z,2025-12-22,206.68,348.15,0.00,82.67,0.00,472.16,35.00
STM-CR-00133-202512,ACC-CR-00133,2025-11-28,2025-12-27,2025-12-28T14:00:00Z,2026-01-21,472.16,318.27,0.00,188.86,0.00,601.57,35.00
STM-CR-00133-202601,ACC-CR-00133,2025-12-28,2026-01-27,2026-01-28T14:00:00Z,2026-02-21,601.57,133.70,0.00,240.63,0.00,494.64,35.00
STM-CR-00133-202602,ACC-CR-00133,2026-01-28,2026-02-27,2026-02-28T14:00:00Z,2026-03-24,494.64,467.62,0.00,197.86,0.00,764.40,35.00
STM-CR-00133-202603,ACC-CR-00133,2026-02-28,2026-03-27,2026-03-28T13:00:00Z,2026-04-21,764.40,334.30,0.00,305.76,0.00,792.94,35.00
STM-CR-00133-202604,ACC-CR-00133,2026-03-28,2026-04-27,2026-04-28T13:00:00Z,2026-05-22,792.94,121.24,0.00,317.18,0.00,597.00,35.00
STM-CR-00133-202605,ACC-CR-00133,2026-04-28,2026-05-27,2026-05-28T13:00:00Z,2026-06-21,597.00,314.63,0.00,238.80,0.00,672.83,35.00
STM-CR-00133-202606,ACC-CR-00133,2026-05-28,2026-06-27,2026-06-28T13:00:00Z,2026-07-22,672.83,193.29,0.00,269.13,0.00,596.99,35.00
STM-CR-00133-202607,ACC-CR-00133,2026-06-28,2026-07-27,2026-07-28T13:00:00Z,2026-08-21,596.99,311.41,0.00,238.80,0.00,669.60,35.00
STM-CR-00133-202608,ACC-CR-00133,2026-07-28,2026-08-27,2026-08-28T13:00:00Z,2026-09-21,669.60,375.83,0.00,267.84,0.00,777.59,35.00
STM-CR-00133-202609,ACC-CR-00133,2026-08-28,2026-09-27,2026-09-28T13:00:00Z,2026-10-22,777.59,826.12,0.00,311.04,0.00,1292.67,35.00
STM-CR-00134-202509,ACC-CR-00134,2025-08-31,2025-09-28,2025-09-29T13:00:00Z,2025-10-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00134-202510,ACC-CR-00134,2025-09-29,2025-10-28,2025-10-29T13:00:00Z,2025-11-22,0.00,311.37,0.00,0.00,0.00,311.37,35.00
STM-CR-00134-202511,ACC-CR-00134,2025-10-29,2025-11-28,2025-11-29T14:00:00Z,2025-12-23,311.37,604.53,0.00,311.37,0.00,604.53,35.00
STM-CR-00134-202512,ACC-CR-00134,2025-11-29,2025-12-28,2025-12-29T14:00:00Z,2026-01-22,604.53,253.61,0.00,604.53,0.00,253.61,35.00
STM-CR-00134-202601,ACC-CR-00134,2025-12-29,2026-01-28,2026-01-29T14:00:00Z,2026-02-22,253.61,334.26,0.00,253.61,0.00,334.26,35.00
STM-CR-00134-202602,ACC-CR-00134,2026-01-29,2026-02-28,2026-03-01T14:00:00Z,2026-03-25,334.26,242.82,0.00,334.26,0.00,242.82,35.00
STM-CR-00134-202603,ACC-CR-00134,2026-03-01,2026-03-28,2026-03-29T13:00:00Z,2026-04-22,242.82,385.67,0.00,242.82,0.00,385.67,35.00
STM-CR-00134-202604,ACC-CR-00134,2026-03-29,2026-04-28,2026-04-29T13:00:00Z,2026-05-23,385.67,376.18,0.00,385.67,0.00,376.18,35.00
STM-CR-00134-202605,ACC-CR-00134,2026-04-29,2026-05-28,2026-05-29T13:00:00Z,2026-06-22,376.18,63.99,0.00,376.18,0.00,63.99,35.00
STM-CR-00134-202606,ACC-CR-00134,2026-05-29,2026-06-28,2026-06-29T13:00:00Z,2026-07-23,63.99,271.84,0.00,63.99,0.00,271.84,35.00
STM-CR-00134-202607,ACC-CR-00134,2026-06-29,2026-07-28,2026-07-29T13:00:00Z,2026-08-22,271.84,339.12,0.00,271.84,0.00,339.12,35.00
STM-CR-00134-202608,ACC-CR-00134,2026-07-29,2026-08-28,2026-08-29T13:00:00Z,2026-09-22,339.12,199.47,0.00,339.12,0.00,199.47,35.00
STM-CR-00134-202609,ACC-CR-00134,2026-08-29,2026-09-28,2026-09-29T13:00:00Z,2026-10-23,199.47,205.04,0.00,199.47,0.00,205.04,35.00
STM-CR-00135-202509,ACC-CR-00135,2025-08-31,2025-09-14,2025-09-15T13:00:00Z,2025-10-09,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00135-202510,ACC-CR-00135,2025-09-15,2025-10-14,2025-10-15T13:00:00Z,2025-11-08,0.00,548.89,0.00,0.00,0.00,548.89,35.00
STM-CR-00135-202511,ACC-CR-00135,2025-10-15,2025-11-14,2025-11-15T14:00:00Z,2025-12-09,548.89,332.75,0.00,219.56,0.00,662.08,35.00
STM-CR-00135-202512,ACC-CR-00135,2025-11-15,2025-12-14,2025-12-15T14:00:00Z,2026-01-08,662.08,1076.71,0.00,264.83,0.00,1473.96,35.00
STM-CR-00135-202601,ACC-CR-00135,2025-12-15,2026-01-14,2026-01-15T14:00:00Z,2026-02-08,1473.96,314.11,0.00,589.58,0.00,1198.49,35.00
STM-CR-00135-202602,ACC-CR-00135,2026-01-15,2026-02-14,2026-02-15T14:00:00Z,2026-03-11,1198.49,477.11,0.00,479.40,0.00,1196.20,35.00
STM-CR-00135-202603,ACC-CR-00135,2026-02-15,2026-03-14,2026-03-15T13:00:00Z,2026-04-08,1196.20,194.31,0.00,478.48,0.00,912.03,35.00
STM-CR-00135-202604,ACC-CR-00135,2026-03-15,2026-04-14,2026-04-15T13:00:00Z,2026-05-09,912.03,158.01,0.00,364.81,0.00,705.23,35.00
STM-CR-00135-202605,ACC-CR-00135,2026-04-15,2026-05-14,2026-05-15T13:00:00Z,2026-06-08,705.23,402.44,0.00,282.09,0.00,825.58,35.00
STM-CR-00135-202606,ACC-CR-00135,2026-05-15,2026-06-14,2026-06-15T13:00:00Z,2026-07-09,825.58,163.24,0.00,330.23,0.00,658.59,35.00
STM-CR-00135-202607,ACC-CR-00135,2026-06-15,2026-07-14,2026-07-15T13:00:00Z,2026-08-08,658.59,366.96,41.23,263.44,0.00,720.88,35.00
STM-CR-00135-202608,ACC-CR-00135,2026-07-15,2026-08-14,2026-08-15T13:00:00Z,2026-09-08,720.88,586.64,0.00,288.35,0.00,1019.17,35.00
STM-CR-00135-202609,ACC-CR-00135,2026-08-15,2026-09-14,2026-09-15T13:00:00Z,2026-10-09,1019.17,202.40,0.00,407.67,0.00,813.90,35.00
STM-CR-00135-202610,ACC-CR-00135,2026-09-15,2026-10-14,2026-10-15T13:00:00Z,2026-11-08,813.90,258.05,0.00,325.56,0.00,746.39,35.00
STM-CR-00136-202509,ACC-CR-00136,2025-08-31,2025-09-09,2025-09-10T13:00:00Z,2025-10-04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00136-202510,ACC-CR-00136,2025-09-10,2025-10-09,2025-10-10T13:00:00Z,2025-11-03,0.00,245.11,0.00,0.00,0.00,245.11,35.00
STM-CR-00136-202511,ACC-CR-00136,2025-10-10,2025-11-09,2025-11-10T14:00:00Z,2025-12-04,245.11,186.84,0.00,98.04,0.00,333.91,35.00
STM-CR-00136-202512,ACC-CR-00136,2025-11-10,2025-12-09,2025-12-10T14:00:00Z,2026-01-03,333.91,73.77,0.00,133.56,0.00,274.12,35.00
STM-CR-00136-202601,ACC-CR-00136,2025-12-10,2026-01-09,2026-01-10T14:00:00Z,2026-02-03,274.12,226.49,0.00,109.65,0.00,390.96,35.00
STM-CR-00136-202602,ACC-CR-00136,2026-01-10,2026-02-09,2026-02-10T14:00:00Z,2026-03-06,390.96,267.51,26.31,156.38,0.00,475.78,35.00
STM-CR-00136-202603,ACC-CR-00136,2026-02-10,2026-03-09,2026-03-10T13:00:00Z,2026-04-03,475.78,1090.64,175.54,190.31,0.00,1200.57,35.00
STM-CR-00136-202604,ACC-CR-00136,2026-03-10,2026-04-09,2026-04-10T13:00:00Z,2026-05-04,1200.57,274.23,0.00,480.23,0.00,994.57,35.00
STM-CR-00136-202605,ACC-CR-00136,2026-04-10,2026-05-09,2026-05-10T13:00:00Z,2026-06-03,994.57,915.76,0.00,397.83,0.00,1512.50,35.00
STM-CR-00136-202606,ACC-CR-00136,2026-05-10,2026-06-09,2026-06-10T13:00:00Z,2026-07-04,1512.50,419.43,0.00,605.00,0.00,1326.93,35.00
STM-CR-00136-202607,ACC-CR-00136,2026-06-10,2026-07-09,2026-07-10T13:00:00Z,2026-08-03,1326.93,44.35,0.00,530.77,0.00,840.51,35.00
STM-CR-00136-202608,ACC-CR-00136,2026-07-10,2026-08-09,2026-08-10T13:00:00Z,2026-09-03,840.51,592.18,0.00,336.20,0.00,1096.49,35.00
STM-CR-00136-202609,ACC-CR-00136,2026-08-10,2026-09-09,2026-09-10T13:00:00Z,2026-10-04,1096.49,192.62,0.00,438.60,0.00,850.51,35.00
STM-CR-00136-202610,ACC-CR-00136,2026-09-10,2026-10-09,2026-10-10T13:00:00Z,2026-11-03,850.51,490.78,7.45,340.20,0.00,993.64,35.00
STM-CR-00137-202509,ACC-CR-00137,2025-08-31,2025-09-23,2025-09-24T13:00:00Z,2025-10-18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00137-202510,ACC-CR-00137,2025-09-24,2025-10-23,2025-10-24T13:00:00Z,2025-11-17,0.00,479.82,0.00,0.00,0.00,479.82,35.00
STM-CR-00137-202511,ACC-CR-00137,2025-10-24,2025-11-23,2025-11-24T14:00:00Z,2025-12-18,479.82,453.32,0.00,191.93,0.00,741.21,35.00
STM-CR-00137-202512,ACC-CR-00137,2025-11-24,2025-12-23,2025-12-24T14:00:00Z,2026-01-17,741.21,314.16,0.00,296.48,0.00,758.89,35.00
STM-CR-00137-202601,ACC-CR-00137,2025-12-24,2026-01-23,2026-01-24T14:00:00Z,2026-02-17,758.89,273.44,0.00,303.56,0.00,728.77,35.00
STM-CR-00137-202602,ACC-CR-00137,2026-01-24,2026-02-23,2026-02-24T14:00:00Z,2026-03-20,728.77,314.02,0.00,291.51,0.00,751.28,35.00
STM-CR-00137-202603,ACC-CR-00137,2026-02-24,2026-03-23,2026-03-24T13:00:00Z,2026-04-17,751.28,318.40,0.00,300.51,0.00,769.17,35.00
STM-CR-00137-202604,ACC-CR-00137,2026-03-24,2026-04-23,2026-04-24T13:00:00Z,2026-05-18,769.17,237.28,0.00,307.67,0.00,698.78,35.00
STM-CR-00137-202605,ACC-CR-00137,2026-04-24,2026-05-23,2026-05-24T13:00:00Z,2026-06-17,698.78,365.14,0.00,279.51,0.00,784.41,35.00
STM-CR-00137-202606,ACC-CR-00137,2026-05-24,2026-06-23,2026-06-24T13:00:00Z,2026-07-18,784.41,325.18,0.00,313.76,0.00,795.83,35.00
STM-CR-00137-202607,ACC-CR-00137,2026-06-24,2026-07-23,2026-07-24T13:00:00Z,2026-08-17,795.83,268.81,0.00,318.33,0.00,746.31,35.00
STM-CR-00137-202608,ACC-CR-00137,2026-07-24,2026-08-23,2026-08-24T13:00:00Z,2026-09-17,746.31,304.79,0.00,298.52,0.00,752.58,35.00
STM-CR-00137-202609,ACC-CR-00137,2026-08-24,2026-09-23,2026-09-24T13:00:00Z,2026-10-18,752.58,345.51,0.00,301.03,0.00,797.06,35.00
STM-CR-00138-202509,ACC-CR-00138,2025-08-31,2025-09-10,2025-09-11T13:00:00Z,2025-10-05,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00138-202510,ACC-CR-00138,2025-09-11,2025-10-10,2025-10-11T13:00:00Z,2025-11-04,0.00,111.48,0.00,0.00,0.00,111.48,35.00
STM-CR-00138-202511,ACC-CR-00138,2025-10-11,2025-11-10,2025-11-11T14:00:00Z,2025-12-05,111.48,470.73,0.00,111.48,0.00,470.73,35.00
STM-CR-00138-202512,ACC-CR-00138,2025-11-11,2025-12-10,2025-12-11T14:00:00Z,2026-01-04,470.73,556.42,0.00,470.73,0.00,556.42,35.00
STM-CR-00138-202601,ACC-CR-00138,2025-12-11,2026-01-10,2026-01-11T14:00:00Z,2026-02-04,556.42,537.89,0.00,556.42,0.00,537.89,35.00
STM-CR-00138-202602,ACC-CR-00138,2026-01-11,2026-02-10,2026-02-11T14:00:00Z,2026-03-07,537.89,252.34,0.00,537.89,0.00,252.34,35.00
STM-CR-00138-202603,ACC-CR-00138,2026-02-11,2026-03-10,2026-03-11T13:00:00Z,2026-04-04,252.34,537.51,0.00,252.34,0.00,537.51,35.00
STM-CR-00138-202604,ACC-CR-00138,2026-03-11,2026-04-10,2026-04-11T13:00:00Z,2026-05-05,537.51,403.92,0.00,537.51,0.00,403.92,35.00
STM-CR-00138-202605,ACC-CR-00138,2026-04-11,2026-05-10,2026-05-11T13:00:00Z,2026-06-04,403.92,275.62,0.00,403.92,0.00,275.62,35.00
STM-CR-00138-202606,ACC-CR-00138,2026-05-11,2026-06-10,2026-06-11T13:00:00Z,2026-07-05,275.62,487.58,0.00,275.62,0.00,487.58,35.00
STM-CR-00138-202607,ACC-CR-00138,2026-06-11,2026-07-10,2026-07-11T13:00:00Z,2026-08-04,487.58,718.49,0.00,487.58,0.00,718.49,35.00
STM-CR-00138-202608,ACC-CR-00138,2026-07-11,2026-08-10,2026-08-11T13:00:00Z,2026-09-04,718.49,350.84,0.00,718.49,0.00,350.84,35.00
STM-CR-00138-202609,ACC-CR-00138,2026-08-11,2026-09-10,2026-09-11T13:00:00Z,2026-10-05,350.84,410.48,0.00,350.84,0.00,410.48,35.00
STM-CR-00138-202610,ACC-CR-00138,2026-09-11,2026-10-10,2026-10-11T13:00:00Z,2026-11-04,410.48,194.98,0.00,410.48,0.00,194.98,35.00
STM-CR-00139-202509,ACC-CR-00139,2025-08-31,2025-09-24,2025-09-25T13:00:00Z,2025-10-19,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00139-202510,ACC-CR-00139,2025-09-25,2025-10-24,2025-10-25T13:00:00Z,2025-11-18,0.00,532.75,0.00,0.00,0.00,532.75,35.00
STM-CR-00139-202511,ACC-CR-00139,2025-10-25,2025-11-24,2025-11-25T14:00:00Z,2025-12-19,532.75,481.16,0.00,532.75,0.00,481.16,35.00
STM-CR-00139-202512,ACC-CR-00139,2025-11-25,2025-12-24,2025-12-25T14:00:00Z,2026-01-18,481.16,954.08,0.00,481.16,0.00,954.08,35.00
STM-CR-00139-202601,ACC-CR-00139,2025-12-25,2026-01-24,2026-01-25T14:00:00Z,2026-02-18,954.08,377.00,0.00,954.08,0.00,377.00,35.00
STM-CR-00139-202602,ACC-CR-00139,2026-01-25,2026-02-24,2026-02-25T14:00:00Z,2026-03-21,377.00,676.91,0.00,377.00,0.00,676.91,35.00
STM-CR-00139-202603,ACC-CR-00139,2026-02-25,2026-03-24,2026-03-25T13:00:00Z,2026-04-18,676.91,651.60,0.00,676.91,0.00,651.60,35.00
STM-CR-00139-202604,ACC-CR-00139,2026-03-25,2026-04-24,2026-04-25T13:00:00Z,2026-05-19,651.60,469.50,0.00,651.60,0.00,469.50,35.00
STM-CR-00139-202605,ACC-CR-00139,2026-04-25,2026-05-24,2026-05-25T13:00:00Z,2026-06-18,469.50,433.36,0.00,469.50,0.00,433.36,35.00
STM-CR-00139-202606,ACC-CR-00139,2026-05-25,2026-06-24,2026-06-25T13:00:00Z,2026-07-19,433.36,574.82,0.00,433.36,0.00,574.82,35.00
STM-CR-00139-202607,ACC-CR-00139,2026-06-25,2026-07-24,2026-07-25T13:00:00Z,2026-08-18,574.82,432.27,0.00,574.82,0.00,432.27,35.00
STM-CR-00139-202608,ACC-CR-00139,2026-07-25,2026-08-24,2026-08-25T13:00:00Z,2026-09-18,432.27,283.45,0.00,432.27,0.00,283.45,35.00
STM-CR-00139-202609,ACC-CR-00139,2026-08-25,2026-09-24,2026-09-25T13:00:00Z,2026-10-19,283.45,995.03,0.00,283.45,0.00,995.03,35.00
STM-CR-00140-202509,ACC-CR-00140,2025-08-31,2025-09-21,2025-09-22T13:00:00Z,2025-10-16,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00140-202510,ACC-CR-00140,2025-09-22,2025-10-21,2025-10-22T13:00:00Z,2025-11-15,0.00,144.20,0.00,0.00,0.00,144.20,35.00
STM-CR-00140-202511,ACC-CR-00140,2025-10-22,2025-11-21,2025-11-22T14:00:00Z,2025-12-16,144.20,39.83,0.00,35.00,0.00,149.03,35.00
STM-CR-00140-202512,ACC-CR-00140,2025-11-22,2025-12-21,2025-12-22T14:00:00Z,2026-01-15,149.03,610.78,238.28,35.00,0.00,486.53,35.00
STM-CR-00140-202601,ACC-CR-00140,2025-12-22,2026-01-21,2026-01-22T14:00:00Z,2026-02-15,486.53,349.97,0.00,35.00,0.00,801.50,35.00
STM-CR-00140-202602,ACC-CR-00140,2026-01-22,2026-02-21,2026-02-22T14:00:00Z,2026-03-18,801.50,282.77,0.00,35.00,0.00,1049.27,35.00
STM-CR-00140-202603,ACC-CR-00140,2026-02-22,2026-03-21,2026-03-22T13:00:00Z,2026-04-15,1049.27,195.77,0.00,35.00,0.00,1210.04,35.00
STM-CR-00140-202604,ACC-CR-00140,2026-03-22,2026-04-21,2026-04-22T13:00:00Z,2026-05-16,1210.04,171.65,0.00,35.00,0.00,1346.69,35.00
STM-CR-00140-202605,ACC-CR-00140,2026-04-22,2026-05-21,2026-05-22T13:00:00Z,2026-06-15,1346.69,349.20,0.00,35.00,0.00,1660.89,35.00
STM-CR-00140-202606,ACC-CR-00140,2026-05-22,2026-06-21,2026-06-22T13:00:00Z,2026-07-16,1660.89,288.63,0.00,35.00,0.00,1914.52,38.29
STM-CR-00140-202607,ACC-CR-00140,2026-06-22,2026-07-21,2026-07-22T13:00:00Z,2026-08-15,1914.52,364.10,0.00,38.29,0.00,2240.33,44.81
STM-CR-00140-202608,ACC-CR-00140,2026-07-22,2026-08-21,2026-08-22T13:00:00Z,2026-09-15,2240.33,89.08,0.00,44.81,0.00,2284.60,45.69
STM-CR-00140-202609,ACC-CR-00140,2026-08-22,2026-09-21,2026-09-22T13:00:00Z,2026-10-16,2284.60,52.52,0.00,45.69,0.00,2291.43,45.83
STM-CR-00141-202509,ACC-CR-00141,2025-08-31,2025-09-20,2025-09-21T13:00:00Z,2025-10-15,0.00,0.00,0.00,0.00,0.00,0.00,0.00
STM-CR-00141-202510,ACC-CR-00141,2025-09-21,2025-10-20,2025-10-21T13:00:00Z,2025-11-14,0.00,213.55,0.00,0.00,0.00,213.55,35.00
STM-CR-00141-202511,ACC-CR-00141,2025-10-21,2025-11-20,2025-11-21T14:00:00Z,2025-12-15,213.55,316.09,0.00,213.55,0.00,316.09,35.00
STM-CR-00141-202512,ACC-CR-00141,2025-11-21,2025-12-20,2025-12-21T14:00:00Z,2026-01-14,316.09,298.43,0.00,316.09,0.00,298.43,35.00
STM-CR-00141-202601,ACC-CR-00141,2025-12-21,2026-01-20,2026-01-21T14:00:00Z,2026-02-14,298.43,433.15,0.00,298.43,0.00,433.15,35.00
STM-CR-00141-202602,ACC-CR-00141,2026-01-21,2026-02-20,2026-02-21T14:00:00Z,2026-03-17,433.15,939.91,0.00,433.15,0.00,939.91,35.00
